FeederID,Feeder_Name,SubID,Substation,Nominal_Voltage,Load_Profile,CZ,COUNTYFP10,NAME10,mhid,Month,Hour,ResCust,ComCust,IndCust,AgrCust,OthCust,TotCust,MonthHour,l_kW,h_kW,ldinc_RE2_2030_kW,ldinc_RE2_2040_kW,ldinc_RE2_2050_kW,ldinc_RE3_2030_kW,ldinc_RE3_2040_kW,ldinc_RE3_2050_kW,ldinc_RE4_2030_kW,ldinc_RE4_2040_kW,ldinc_RE4_2050_kW,ldinc_EV0_2030_kW,ldinc_EV0_2040_kW,ldinc_EV0_2050_kW,ldinc_EV1_2030_kW,ldinc_EV1_2040_kW,ldinc_EV1_2050_kW,ldinc_EV3_2030_kW,ldinc_EV3_2040_kW,ldinc_EV3_2050_kW,ldinc_EV4_2030_kW,ldinc_EV4_2040_kW,ldinc_EV4_2050_kW,ldinc_lo_2030_kW,ldinc_lo_2040_kW,ldinc_lo_2050_kW,ldinc_hi_2030_kW,ldinc_hi_2040_kW,ldinc_hi_2050_kW,ldinc_dr_2030_kW,ldinc_dr_2040_kW,ldinc_dr_2050_kW,B_md,B_mn,B_mx,B_p1,B_p9,B_q1,B_q3,T_md,T_mn,T_mx,T_p1,T_p9,T_q1,T_q3,V_md,V_mn,V_mx,V_p1,V_p9,V_q1,V_q3
43211102,HARTLEY 1102,4321.0,HARTLEY,12kV,Redacted,2.0,33.0,Lake,2,1.0,1.0,1364.0,102.0,13.0,11.0,5.0,1495.0,,,,,,,,,,,,,355.387212845256,710.774425690511,1421.54885138102,565.019064332037,1130.03812866407,2260.07625732815,427.410905463625,854.82181092725,1709.6436218545,776.879386310521,1553.75877262104,3107.51754524208,427.410905463625,854.82181092725,1709.6436218545,776.879386310521,1553.75877262104,3107.51754524208,355.387212845256,710.774425690511,1421.54885138102,1390.0,130.0,4150.0,240.0,2690.0,560.0,2730.0,1450.0,130.0,4150.0,240.0,2690.0,560.0,2790.0,1830.0,650.0,10000.0,920.0,8870.0,1280.0,3680.0
43361102,HIGHLANDS 1102,4336.0,HIGHLANDS,12kV,Available,2.0,33.0,Lake,2,1.0,1.0,3188.0,343.0,59.0,6.0,11.0,3607.0,01_01,4849.0,6037.0,,,,,,,,,,836.363971901032,1672.72794380206,3345.45588760412,1326.32463358714,2652.64926717429,5305.29853434858,1005.64744785726,2011.29489571453,4022.58979142905,1820.59266668763,3641.18533337525,7282.37066675051,1005.64744785726,2011.29489571453,4022.58979142905,1820.59266668763,3641.18533337525,7282.37066675051,836.363971901032,1672.72794380206,3345.45588760412,580.0,50.0,4730.0,180.0,1300.0,300.0,540.0,1720.0,50.0,4730.0,180.0,4140.0,260.0,3900.0,490.0,170.0,10000.0,300.0,810.0,610.0,1190.0
43361103,HIGHLANDS 1103,4336.0,HIGHLANDS,12kV,Available,2.0,33.0,Lake,2,1.0,1.0,2244.0,255.0,42.0,40.0,5.0,2586.0,01_01,2799.0,3591.0,,,,,,,,,,589.452001212551,1178.9040024251,2357.8080048502,934.330208497254,1868.66041699451,3737.32083398902,708.731639722652,1417.46327944531,2834.92655889061,1282.12346389957,2564.24692779915,5128.49385559829,708.731639722652,1417.46327944531,2834.92655889061,1282.12346389957,2564.24692779915,5128.49385559829,589.452001212551,1178.9040024251,2357.8080048502,300.0,20.0,6140.0,120.0,1820.0,120.0,690.0,1550.0,20.0,6140.0,150.0,4430.0,350.0,1810.0,630.0,80.0,10000.0,140.0,2390.0,210.0,1310.0
43361104,HIGHLANDS 1104,4336.0,HIGHLANDS,12kV,Available,2.0,33.0,Lake,2,1.0,1.0,2668.0,187.0,46.0,0.0,7.0,2908.0,01_01,3545.0,4608.0,,,,,,,,,,694.455186817818,1388.91037363563,2777.82074727126,1104.49754735061,2208.99509470122,4417.99018940245,835.221137779961,1670.44227555992,3340.88455111985,1519.00661959734,3038.01323919468,6076.02647838935,835.221137779961,1670.44227555992,3340.88455111985,1519.00661959734,3038.01323919468,6076.02647838935,694.455186817818,1388.91037363563,2777.82074727126,1350.0,0.0,6830.0,330.0,5520.0,650.0,2650.0,1590.0,0.0,6830.0,330.0,6370.0,650.0,3410.0,2710.0,0.0,10000.0,1430.0,7540.0,1930.0,3790.0
43311102,KONOCTI 1102,4331.0,KONOCTI,12kV,Available,2.0,33.0,Lake,2,1.0,1.0,2521.0,264.0,35.0,78.0,5.0,2903.0,01_01,2432.0,3227.0,,,,,,,,,,660.981207425578,1321.96241485115,2643.92482970231,1048.43127897849,2096.86255795698,4193.72511591397,794.78135318237,1589.56270636474,3179.12541272948,1439.34986772637,2878.69973545275,5757.39947090549,794.78135318237,1589.56270636474,3179.12541272948,1439.34986772637,2878.69973545275,5757.39947090549,660.981207425578,1321.96241485115,2643.92482970231,370.0,50.0,6830.0,150.0,1700.0,230.0,640.0,820.0,50.0,6830.0,160.0,2440.0,270.0,2070.0,510.0,130.0,10000.0,240.0,2340.0,330.0,870.0
43311108,KONOCTI 1108,4331.0,KONOCTI,12kV,Available,2.0,33.0,Lake,2,1.0,1.0,1915.0,100.0,10.0,3.0,0.0,2028.0,01_01,1396.0,2087.0,,,,,,,,,,496.579253007842,993.158506015682,1986.31701203136,790.893765909004,1581.78753181801,3163.57506363602,597.306592806237,1194.61318561247,2389.22637122495,1088.70914728082,2177.41829456164,4354.83658912328,597.306592806237,1194.61318561247,2389.22637122495,1088.70914728082,2177.41829456164,4354.83658912328,496.579253007842,993.158506015682,1986.31701203136,900.0,100.0,7200.0,370.0,2900.0,630.0,1690.0,1770.0,100.0,7200.0,370.0,3970.0,630.0,3700.0,1680.0,820.0,10000.0,970.0,3030.0,1240.0,2380.0
43351103,LUCERNE 1103,4335.0,LUCERNE,12kV,Available,2.0,33.0,Lake,2,1.0,1.0,2002.0,186.0,27.0,28.0,8.0,2251.0,01_01,2824.0,3539.0,,,,,,,,,,523.607302016687,1047.21460403337,2094.42920806674,831.292761456961,1662.58552291392,3325.17104582785,629.647900888548,1259.2958017771,2518.59160355419,1141.93641065972,2283.87282131945,4567.7456426389,629.647900888548,1259.2958017771,2518.59160355419,1141.93641065972,2283.87282131945,4567.7456426389,523.607302016687,1047.21460403337,2094.42920806674,90.0,40.0,6140.0,40.0,330.0,50.0,140.0,1520.0,70.0,6140.0,250.0,4760.0,590.0,2670.0,90.0,30.0,10000.0,190.0,710.0,390.0,270.0
43351106,LUCERNE 1106,4335.0,LUCERNE,12kV,Available,2.0,33.0,Lake,2,1.0,1.0,2984.0,210.0,18.0,6.0,3.0,3221.0,01_01,2452.0,3267.0,,,,,,,,,,776.753710853893,1553.50742170778,3107.01484341557,1235.3618082414,2470.72361648279,4941.44723296558,934.199797007998,1868.399594016,3736.79918803199,1698.95832211381,3397.91664422763,6795.83328845526,934.199797007998,1868.399594016,3736.79918803199,1698.95832211381,3397.91664422763,6795.83328845526,776.753710853893,1553.50742170778,3107.01484341557,350.0,50.0,6810.0,210.0,1980.0,320.0,1020.0,1430.0,50.0,6830.0,330.0,4810.0,970.0,3850.0,300.0,180.0,10000.0,220.0,2740.0,280.0,1260.0
43141101,MIDDLETOWN 1101,4314.0,MIDDLETOWN,12kV,Redacted,2.0,33.0,Lake,2,1.0,1.0,1744.0,273.0,32.0,26.0,7.0,2082.0,01_01,,,0.249331156120855,0.878895384183832,1.18954916352182,0.537450408092471,1.43047080881836,2.25078570354979,0.73312511416908,2.40246697927781,2.95024585544574,462.216334248191,924.432668496381,1848.86533699276,730.250021193166,1460.50004238633,2921.00008477266,555.595571248456,1111.19114249691,2222.38228499382,999.904700388444,1999.80940077689,3999.61880155378,556.133021656548,1112.62161330573,2224.63307069737,1000.63782550261,2002.21186775617,4002.56904740922,462.94945936236,926.835135475658,1851.81558284821,460.0,50.0,7210.0,180.0,2590.0,220.0,1030.0,970.0,50.0,7210.0,180.0,3160.0,340.0,2470.0,1070.0,190.0,10000.0,360.0,6980.0,470.0,3080.0
43141102,MIDDLETOWN 1102,4314.0,MIDDLETOWN,12kV,Available,2.0,33.0,Lake,2,1.0,1.0,2134.0,157.0,64.0,19.0,6.0,2380.0,01_01,1952.0,2696.0,,,,,,,,,,555.867473738341,1111.73494747668,2223.46989495336,883.839886548304,1767.67977309661,3535.35954619322,668.52634927722,1337.05269855444,2674.10539710888,1215.3210088402,2430.6420176804,4861.2840353608,668.52634927722,1337.05269855444,2674.10539710888,1215.3210088402,2430.6420176804,4861.2840353608,555.867473738341,1111.73494747668,2223.46989495336,600.0,120.0,8690.0,180.0,1050.0,390.0,850.0,1600.0,120.0,8690.0,180.0,5870.0,470.0,2690.0,860.0,400.0,10000.0,530.0,4030.0,590.0,1050.0
